0.2519
0.0766
0.3804
0.0134
0.0192
0.0117
0.0114
0.014
0.0034
0.0063
0.0054
0.1464
0.1108
0.012
0.1466
0.0107
0.0072
0.0114
0.0036
0.357
0.0328
0.0303
0.2706
0.0272
0.0285
0.1222
0.0648
0.0152
0.0672
0.1576
0.0026
0.0112
0.0553
0.0067
0.0045
0.0062
0.1041
0.008
0.125
0.0594
0.0032
0.0094
0.0347
0.2472
0.0057
0.0305
0.0826
0.0996
0.0011
0.0123
0.0354
0.0535
0.0696
0.0187
0.1205
0.0226
0.1126
0.0109
0.095
0.0012
0.0554
0.0533
0.0695
0.005
0.0227
0.0109
0.0846
0.0506
0.1012
0.0011
0.2699
0.0095
0.1903
0.4161
0.0092
0.0928
0.151
0.0151
0.0041
0.025
0.0845
0.0153
0.0037
0.0015
0.1731
0.0086
0.4674
0.1254
0.0072
0.0091
0.0714
0.0096
0.1172
0.0885
0.0596
0.005
0.008
0.0168
0.0212
0.0052
0.0061
0.0057
0.0017
0.0464
0.002
0.0078
0.0215
0.0121
0.1533
0.0113
0.0161
0.0013
0.0562
0.0044
0.0752
0.0967
0.0242
0.0021
0.1058
0.0013
0.0175
0.0444
0.0271
0.0025
0.0806
0.0366
0.016
0.034
0.0011
0.1546
0.0273
0.0208
0.003
0.0286
0.0195
0.0113
0.4577
0.0161
0.3206
0.0065
0.3409
0.0018
0.0135
0.0302
0.0542
