0.0815
0.1133
0.129
0.0388
0.0542
0.0288
0.0417
0.1048
0.0102
0.0194
0.0456
0.0731
0.0844
0.0347
0.2198
0.037
0.0241
0.045
0.0174
0.1235
0.0479
0.0787
0.0885
0.1176
0.0498
0.0692
0.1925
0.034
0.0659
0.0795
0.0347
0.0614
0.0885
0.0341
0.052
0.0393
0.0619
0.0226
0.048
0.0766
0.01
0.0722
0.0906
0.1391
0.0253
0.1704
0.1997
0.2497
0.0118
0.0667
0.0348
0.0534
0.0771
0.0508
0.1065
0.0375
0.1099
0.0338
0.0502
0.0202
0.0505
0.1343
0.1125
0.0166
0.1427
0.0604
0.1888
0.1103
0.0601
0.0145
0.0904
0.0843
0.1015
0.1389
0.1084
0.0792
0.1274
0.0542
0.0316
0.0625
0.078
0.0413
0.035
0.0216
0.1601
0.0327
0.1279
0.0598
0.0247
0.0818
0.0339
0.0215
0.0939
0.0651
0.0701
0.0289
0.0526
0.0412
0.0375
0.0722
0.0284
0.0296
0.0235
0.0579
0.0138
0.0565
0.0697
0.058
0.1305
0.0466
0.0155
0.0153
0.057
0.0204
0.0913
0.1846
0.1063
0.019
0.0736
0.0339
0.0696
0.04
0.0435
0.0487
0.1342
0.0869
0.0659
0.0728
0.0167
0.0816
0.0608
0.0628
0.0251
0.1357
0.0623
0.0404
0.1806
0.0288
0.087
0.0314
0.0965
0.0212
0.0383
0.0444
0.0642
