0.4602
0.5212
0.4591
0.4926
0.5282
0.5031
0.4964
0.5079
0.4851
0.455
0.5062
0.5182
0.5264
0.4623
0.5006
0.4981
0.5082
0.5008
0.4774
0.5124
0.5049
0.532
0.4979
0.5195
0.4883
0.4806
0.4688
0.4843
0.5051
0.519
0.4953
0.4966
0.5195
0.4809
0.4734
0.51
0.5158
0.5228
0.5204
0.447
0.4791
0.5188
0.5042
0.5111
0.4833
0.5229
0.5296
0.481
0.4615
0.4814
0.4916
0.494
0.5105
0.5121
0.4983
0.509
0.5004
0.4923
0.5173
0.5049
0.4796
0.4722
0.5225
0.4839
0.4811
0.4938
0.5009
0.5081
0.523
0.5182
0.5159
0.5074
0.5103
0.5063
0.5219
0.504
0.5207
0.5086
0.4825
0.5155
0.5383
0.4806
0.4845
0.4876
0.4924
0.4836
0.503
0.4493
0.4931
0.5006
0.4935
0.5155
0.49
0.4947
0.4834
0.509
0.4847
0.4726
0.5012
0.5005
0.5003
0.5191
0.4863
0.5014
0.4901
0.5187
0.5146
0.5203
0.456
0.4873
0.4624
0.4904
0.4995
0.5097
0.5176
0.4979
0.49
0.5107
0.5083
0.4902
0.511
0.517
0.5269
0.4817
0.4988
0.4934
0.5127
0.5233
0.5017
0.4839
0.522
0.5131
0.4962
0.5029
0.5075
0.4912
0.5125
0.5275
0.4465
0.5097
0.4952
0.514
0.5273
0.4805
0.5175
